cost,prototypes,times,q,K,m,seed,name,run,partition_entropy,modified_partition_coefficient,entropy,adjusted_rand_score,f1_micro,f1_macro,classification_error,g0 size,g1 size,g2 size,g3 size,g4 size,g5 size,g6 size,g7 size,g8 size,g9 size
"6565,973277959086","[[1689, 1658], [1025, 1118], [1722, 1764], [749, 1825], [1722, 1760], [749, 797], [749, 797], [1689, 1722], [504, 436], [436, 593]]",3,2,10,"1,3",18082093,fac,73,"0,9088658943559631","0,054266225317238126","0,9088658943559631","0,32183981261991923","0,0275","0,024850544818652957","0,9725",256,271,120,266,213,0,384,71,182,237
"6526,388600444001","[[1025, 1047], [749, 797], [1689, 1722], [1887, 1825], [479, 512], [1689, 1722], [504, 436], [749, 773], [840, 909], [1760, 1722]]",5,2,10,"1,3",18082094,fac,74,"0,8691066289878797","0,08858169062896681","0,8691066289878797","0,47507134804532714","0,064","0,07064850472229986","0,9359999999999999",226,153,0,222,211,191,231,171,336,259
"6473,379063961833","[[1689, 1722], [685, 697], [685, 697], [479, 436], [1760, 1722], [1854, 1964], [1760, 1722], [504, 436], [1319, 1333], [749, 512]]",4,2,10,"1,3",18082095,fac,75,"0,8570918056204408","0,09807902265649115","0,8570918056204408","0,41736678471167943","0,0395","0,03765011356450866","0,9605",186,0,354,180,0,241,282,161,393,203
"6485,745999056282","[[749, 773], [436, 593], [1722, 1760], [1025, 1151], [1319, 1333], [1722, 1760], [479, 436], [1887, 1825], [749, 797], [1722, 1760]]",3,2,10,"1,3",18082096,fac,76,"0,8643097698803164","0,091189965041096","0,8643097698803164","0,41657657458343345","0,116","0,09188708408125787","0,884",231,157,0,234,367,0,230,229,156,396
"6545,939069627038","[[1722, 1689], [479, 436], [772, 695], [685, 697], [1366, 892], [254, 749], [1722, 1689], [1887, 1825], [479, 426], [1722, 1689]]",7,2,10,"1,3",18082097,fac,77,"0,874840672266263","0,0834587631465471","0,874840672266263","0,453961614056848","0,17900000000000002","0,15415968826631773","0,821",0,250,90,228,325,182,0,213,218,494
"6450,849787601974","[[685, 620], [479, 491], [749, 797], [436, 593], [25, 132], [1689, 1722], [1722, 1764], [1689, 1722], [1887, 1842], [1319, 1333]]",6,2,10,"1,3",18082098,fac,78,"0,8389267878565129","0,11984029254357853","0,8389267878565129","0,462802021897811","0,005","0,0048566948619214725","0,995",247,246,200,220,194,0,95,161,254,383
"6577,580767002819","[[695, 772], [1689, 1658], [1689, 1658], [1025, 1151], [479, 436], [1722, 1689], [1722, 1760], [479, 512], [773, 797], [1825, 1179]]",4,2,10,"1,3",18082099,fac,79,"0,9076314949771942","0,05739720797161929","0,9076314949771942","0,39113100966322456","0,158","0,1535815323288386","0,842",203,0,278,202,276,106,294,203,227,211
"6576,914886469112","[[1689, 1658], [749, 773], [1722, 1689], [1689, 1658], [1722, 1689], [1722, 1760], [479, 426], [772, 695], [749, 797], [749, 797]]",3,2,10,"1,3",18082100,fac,80,"0,9203749136561887","0,04449915189670606","0,9203749136561887","0,28459493147800413","0,0855","0,08187056399391415","0,9145",0,223,0,353,127,326,417,316,0,238
"6531,458344124938","[[479, 593], [840, 972], [685, 697], [1689, 1658], [1025, 1151], [1880, 1825], [436, 504], [749, 512], [1722, 1689], [1760, 1722]]",4,2,10,"1,3",18082101,fac,81,"0,8689887968330309","0,08951007826016077","0,8689887968330309","0,42867975658711666","0,104","0,11441854299469545","0,896",199,297,246,162,195,227,145,202,76,251
"6501,866213557564","[[685, 697], [1722, 1689], [749, 641], [504, 436], [1047, 1025], [479, 426], [1722, 1689], [1760, 1722], [1319, 1333], [1722, 1689]]",3,2,10,"1,3",18082102,fac,82,"0,8744558587573604","0,08543562959628304","0,8744558587573604","0,45128087935005745","0,0155","0,014341762810976114","0,9845",207,0,376,213,196,220,0,262,378,148
"6490,6817259743675","[[1901, 1898], [593, 436], [685, 620], [504, 436], [1319, 1333], [1179, 1086], [1760, 1722], [695, 772], [685, 697], [1722, 1689]]",5,2,10,"1,3",18082103,fac,83,"0,856091729512225","0,10516742803566581","0,856091729512225","0,4542499372852936","0,1465","0,12987136949361883","0,8535",312,176,176,145,377,147,266,149,94,158
"6505,431165936898","[[749, 512], [749, 1825], [749, 512], [1319, 1333], [1722, 1689], [685, 620], [504, 524], [1689, 1655], [1760, 1722], [1179, 1079]]",4,2,10,"1,3",18082104,fac,84,"0,8662910751813592","0,09454571653286103","0,8662910751813592","0,46383841573661505","0,0905","0,08231728590896578","0,9095",0,241,245,379,49,253,274,141,252,166
"6557,77641311173","[[749, 797], [1025, 1658], [1689, 1722], [620, 769], [1722, 1760], [1689, 1722], [1689, 1722], [749, 773], [426, 512], [436, 593]]",4,2,10,"1,3",18082105,fac,85,"0,9067149961732734","0,05672688897432765","0,9067149961732734","0,3267881381315089","0,116","0,10165059759911546","0,884",199,356,0,297,285,0,170,150,241,302
"6531,469302075402","[[1760, 1722], [1689, 1655], [1319, 1333], [436, 593], [749, 1179], [1179, 436], [1887, 1825], [685, 753], [479, 593], [685, 797]]",4,2,10,"1,3",18082106,fac,86,"0,8641771773870662","0,09872581696761407","0,8641771773870662","0,42594226769487403","0,108","0,09065548654994642","0,892",303,171,377,136,172,4,239,221,288,89
"6601,932442003404","[[1722, 1764], [1722, 1689], [1689, 1763], [1558, 491], [685, 697], [1722, 1689], [1658, 1693], [685, 600], [1722, 1689], [749, 797]]",3,2,10,"1,3",18082107,fac,87,"0,9155666959220803","0,0529127680085949","0,9155666959220803","0,31073825488894424","0,2405","0,21342863243856666","0,7595000000000001",247,0,122,457,167,0,389,197,108,313
"6571,460283073526","[[1179, 697], [1722, 1760], [1658, 1722], [436, 593], [772, 695], [749, 512], [1722, 1760], [1689, 1655], [749, 773], [479, 436]]",6,2,10,"1,3",18082108,fac,88,"0,9090067327652602","0,053748391886887625","0,9090067327652602","0,3393880434794547","0,013","0,012737841727886667","0,987",203,0,219,185,238,224,266,266,199,200
"6537,355183458229","[[1179, 1079], [1689, 1655], [1760, 1722], [1047, 1025], [1319, 1333], [436, 593], [1825, 749], [436, 593], [749, 641], [426, 436]]",4,2,10,"1,3",18082109,fac,89,"0,8736111345729939","0,08960390457329226","0,8736111345729939","0,40149343186663217","0,151","0,12508638260629784","0,849",86,145,274,212,367,0,182,261,353,120
"6482,518686393186","[[685, 620], [749, 797], [1760, 1722], [749, 641], [436, 524], [1689, 1655], [1760, 1722], [1319, 1333], [1825, 749], [479, 436]]",4,2,10,"1,3",18082110,fac,90,"0,8622877391328186","0,09370383795874604","0,8622877391328186","0,4256379386755601","0,0585","0,06519151766001322","0,9415",243,113,0,227,151,167,301,380,200,218
"6486,72076508769","[[1047, 697], [1722, 1689], [479, 504], [1722, 1689], [1319, 1333], [254, 238], [749, 773], [479, 436], [1760, 1722], [436, 593]]",4,2,10,"1,3",18082111,fac,91,"0,8551239006002431","0,10104567983802959","0,8551239006002431","0,43058478948979506","0,18549999999999997","0,16762160875769747","0,8145",277,0,203,161,373,246,292,78,258,112
"6513,991530039931","[[1760, 1722], [749, 1825], [773, 749], [436, 593], [1722, 1689], [1722, 1689], [1047, 1025], [1319, 1255], [1179, 1025], [1901, 1898]]",5,2,10,"1,3",18082112,fac,92,"0,8711761530388146","0,09008861786193156","0,8711761530388146","0,4341752450281813","0,178","0,16748962227544179","0,8220000000000001",264,141,291,298,0,149,190,374,87,206
"6594,828839863153","[[436, 534], [749, 797], [620, 769], [1760, 1722], [1689, 1655], [1179, 772], [436, 422], [512, 491], [1722, 1658], [749, 436]]",4,2,10,"1,3",18082113,fac,93,"0,9019585459972854","0,06332291212343266","0,9019585459972854","0,356622541133474","0,226","0,20855928043816455","0,774",217,248,304,264,251,175,77,280,175,9
"6582,647448121333","[[1722, 1764], [1658, 1722], [1179, 1959], [436, 426], [1722, 1689], [436, 593], [1722, 1689], [1722, 1689], [749, 797], [773, 749]]",3,2,10,"1,3",18082114,fac,94,"0,922080504168606","0,043721525339166845","0,922080504168606","0,32085295665813796","0,1115","0,09638371876304089","0,8885",258,330,299,130,0,299,0,192,199,293
"6472,2412833330545","[[1689, 1722], [1319, 1333], [436, 593], [504, 436], [1486, 512], [685, 620], [132, 25], [749, 797], [749, 797], [772, 695]]",4,2,10,"1,3",18082115,fac,95,"0,8370417804076269","0,12643843955673884","0,8370417804076269","0,4590314619061269","0,082","0,08784072321173582","0,918",237,380,139,150,228,214,209,0,297,146
"6464,126368600562","[[1689, 1655], [1722, 1689], [132, 25], [436, 593], [685, 729], [749, 797], [1901, 1558], [1689, 1655], [1319, 1333], [685, 797]]",4,2,10,"1,3",18082116,fac,96,"0,8472385263424894","0,11142133230169282","0,8472385263424894","0,4735389751340168","0,0315","0,029267530769038874","0,9685",0,127,208,297,207,242,319,168,377,55
"6484,595882837316","[[504, 436], [479, 426], [132, 25], [749, 797], [773, 642], [772, 695], [436, 593], [1319, 1333], [685, 697], [1689, 1655]]",4,2,10,"1,3",18082117,fac,97,"0,8420570717158327","0,12254604934854851","0,8420570717158327","0,43333032288349665","0,039","0,04255164173202281","0,961",116,190,222,249,141,136,127,377,212,230
"6567,742419639084","[[1722, 1689], [797, 749], [1722, 1764], [1722, 1658], [504, 436], [1689, 1658], [1689, 1658], [773, 749], [1179, 1006], [1901, 1898]]",4,2,10,"1,3",18082118,fac,98,"0,9059949073571636","0,05865377612835909","0,9059949073571636","0,3927487670190573","0,268","0,24519438207719285","0,732",92,188,255,161,325,0,264,249,222,244
"6515,889242019335","[[840, 909], [1722, 1689], [436, 593], [685, 620], [1722, 1689], [1722, 1689], [1854, 1964], [749, 797], [512, 749], [1689, 1658]]",4,2,10,"1,3",18082119,fac,99,"0,8719412536464259","0,08773960598064778","0,8719412536464259","0,456506506755043","0,1815","0,15340517143270566","0,8185",315,0,293,247,0,318,210,216,178,223
"5290,234380792451","[[1722, 1689], [1722, 1689], [749, 773], [436, 426], [436, 593], [749, 797], [1722, 1689], [1689, 1658], [1722, 1689], [1179, 1825]]",3,2,10,"1,4000000000000001",18082020,fac,0,"0,9526614452975071","0,025914974982772065","0,9526614452975071","0,3004096755303274","0,1495","0,11233542265242806","0,8505",0,0,274,129,307,216,0,362,404,308
"5301,937971116615","[[1722, 1764], [1722, 1689], [436, 593], [749, 512], [1722, 1689], [749, 797], [1689, 1650], [1722, 1689], [1722, 1689], [1319, 1260]]",3,2,10,"1,4000000000000001",18082021,fac,1,"0,9458018386845531","0,032933245218499274","0,9458018386845531","0,40638004569512415","0,2495","0,2037664355567522","0,7505",298,0,298,298,0,447,138,0,124,397
"5289,99467649375","[[695, 772], [1722, 1689], [695, 772], [436, 504], [1722, 1689], [1722, 1689], [1722, 1689], [1901, 749], [749, 797], [1722, 1689]]",4,2,10,"1,4000000000000001",18082022,fac,2,"0,9530738961969943","0,026926063714977966","0,9530738961969943","0,2669953558382915","0,0695","0,05121548323707146","0,9305",0,0,320,341,0,0,0,333,259,747
"5267,462080335513","[[1722, 1689], [1722, 1689], [1558, 512], [1025, 1047], [1722, 1689], [479, 436], [685, 697], [749, 641], [1722, 1689], [1319, 1260]]",4,2,10,"1,4000000000000001",18082023,fac,3,"0,9282321071790777","0,04523298643203122","0,9282321071790777","0,47876429695915756","0,117","0,08274695118220629","0,883",0,0,226,198,0,292,209,286,404,385
"5285,133765572469","[[1179, 1825], [1722, 1689], [695, 772], [1179, 695], [1722, 1689], [749, 797], [1319, 1260], [436, 504], [749, 512], [1722, 1689]]",4,2,10,"1,4000000000000001",18082024,fac,4,"0,9369615755837601","0,040213825903004596","0,9369615755837601","0,45408185509660753","0,125","0,08869991283497293","0,875",195,0,216,69,0,193,393,289,218,427
"5271,3116828689435","[[1722, 1764], [797, 685], [695, 772], [1722, 1689], [512, 426], [1722, 1689], [1319, 1260], [436, 593], [1722, 1689], [685, 697]]",3,2,10,"1,4000000000000001",18082025,fac,5,"0,9346140130499927","0,04082545174172569","0,9346140130499927","0,419083544661328","0,31","0,2675928856463974","0,69",277,147,193,0,315,0,386,275,181,226
"5268,074145919543","[[695, 772], [1722, 1764], [1722, 1689], [749, 797], [1319, 1260], [749, 1179], [1722, 1689], [479, 436], [1722, 1689], [749, 797]]",4,2,10,"1,4000000000000001",18082026,fac,6,"0,936963738136505","0,03846276678700289","0,936963738136505","0,4109657510684305","0,267","0,21525914041141875","0,733",267,273,0,0,395,208,0,396,177,284
"5307,755015347386","[[695, 772], [1025, 1715], [1722, 1689], [1722, 1689], [1179, 1025], [749, 512], [749, 512], [1722, 1689], [1722, 1689], [479, 436]]",4,2,10,"1,4000000000000001",18082027,fac,7,"0,9546021850538369","0,02571188222227727","0,9546021850538369","0,3137277547639503","0,117","0,07317038684583607","0,883",336,198,0,0,228,0,332,0,546,360
"5288,95157961744","[[1025, 1118], [1722, 1689], [620, 769], [1722, 1689], [436, 593], [479, 436], [1722, 1689], [749, 512], [1722, 1760], [749, 512]]",3,2,10,"1,4000000000000001",18082028,fac,8,"0,9423716840275135","0,03360105378571421","0,9423716840275135","0,297671718675957","0,158","0,12603988451510217","0,842",322,0,367,0,188,204,223,0,296,400
"5277,241496612339","[[1722, 1689], [749, 1825], [749, 512], [1760, 1722], [772, 695], [1433, 1485], [436, 504], [1260, 1360], [1319, 1260], [1722, 1689]]",4,2,10,"1,4000000000000001",18082029,fac,9,"0,9141967343427072","0,05581046692927438","0,9141967343427072","0,43214564141530004","0,0355","0,03220346625802049","0,9645",0,255,138,278,328,196,227,79,335,164
"5281,555204049317","[[1179, 1086], [1722, 1689], [1887, 1959], [436, 593], [695, 772], [749, 773], [1319, 1260], [1722, 1689], [1722, 1689], [1722, 1689]]",4,2,10,"1,4000000000000001",18082030,fac,10,"0,9348537072439475","0,04209261507817785","0,9348537072439475","0,4426219453480059","0,106","0,07290639659724531","0,894",143,0,215,325,209,300,391,0,0,417
"5275,482145324547","[[1901, 1898], [1319, 1260], [1179, 695], [749, 797], [436, 593], [1722, 1689], [1722, 1689], [1722, 1689], [695, 772], [1025, 1047]]",4,2,10,"1,4000000000000001",18082031,fac,11,"0,9303284569355592","0,045876754832887445","0,9303284569355592","0,47084166887341683","0,0505","0,048453082345748605","0,9495",309,376,52,206,303,0,0,398,188,168
"5309,689065156477","[[1825, 1859], [1722, 1689], [685, 797], [436, 504], [1722, 1689], [436, 534], [749, 512], [1025, 1118], [1722, 1760], [1179, 1079]]",3,2,10,"1,4000000000000001",18082032,fac,12,"0,9431531893822828","0,03467096571995609","0,9431531893822828","0,36181796958107193","0,0475","0,04286503923927186","0,9525",225,0,287,219,237,136,204,305,297,90
"5304,469392011311","[[772, 695], [1025, 1179], [749, 512], [436, 593], [1722, 1689], [772, 695], [749, 797], [436, 593], [1722, 1658], [1722, 1689]]",3,2,10,"1,4000000000000001",18082033,fac,13,"0,95110757306836","0,028344298323534245","0,95110757306836","0,3315106188903943","0,0775","0,059874887948094244","0,9225",0,227,281,0,0,238,209,338,382,325
"5277,678280546259","[[749, 797], [1722, 1689], [1179, 695], [1760, 1722], [1319, 1260], [1047, 1187], [512, 749], [1722, 1689], [749, 797], [436, 504]]",3,2,10,"1,4000000000000001",18082034,fac,14,"0,9313364069366308","0,043734161292160345","0,9313364069366308","0,47227611904328304","0,1595","0,12554935607612489","0,8405",0,0,120,260,387,232,294,150,267,290
"5260,582257169853","[[132, 25], [1689, 1658], [685, 697], [1722, 1689], [436, 504], [749, 1179], [1319, 1260], [479, 512], [695, 772], [749, 797]]",5,2,10,"1,4000000000000001",18082035,fac,15,"0,9146465467117727","0,0593911244644475","0,9146465467117727","0,49943190023005646","0,322","0,287878256457634","0,6779999999999999",203,120,224,127,225,180,384,232,128,177
"5286,554578237909","[[1722, 1689], [749, 797], [1825, 1880], [1722, 1689], [1689, 1658], [749, 797], [1722, 1689], [436, 593], [436, 593], [1722, 1760]]",3,2,10,"1,4000000000000001",18082036,fac,16,"0,9496086194831289","0,02795475499544886","0,9496086194831289","0,31975490521303374","0,0535","0,03839527418596731","0,9465",0,0,294,0,365,477,137,0,410,317
"5292,720743304376","[[1825, 1959], [695, 772], [1722, 1689], [1722, 1689], [1319, 1260], [479, 593], [1722, 1689], [749, 512], [1722, 1689], [436, 695]]",4,2,10,"1,4000000000000001",18082037,fac,17,"0,9398243136902418","0,03708111377540957","0,9398243136902418","0,39508278892066856","0,287","0,20299952577843589","0,7130000000000001",228,328,0,0,399,329,0,251,447,18
"5274,168633687221","[[1722, 1689], [749, 1825], [1722, 1689], [685, 697], [1722, 1689], [1722, 1689], [436, 504], [1025, 1151], [1722, 1689], [1433, 1485]]",4,2,10,"1,4000000000000001",18082038,fac,18,"0,9348100933052838","0,043284264033965014","0,9348100933052838","0,3508174003826584","0,23750000000000002","0,17009786796583568","0,7625",0,326,0,247,0,0,274,322,598,233
"5267,8549601171135","[[436, 593], [436, 426], [685, 797], [1722, 1689], [749, 797], [1722, 1689], [1722, 1689], [479, 512], [1319, 1260], [1722, 1760]]",4,2,10,"1,4000000000000001",18082039,fac,19,"0,9321150396124107","0,040895239182971554","0,9321150396124107","0,4236727387359299","0,092","0,08283921072886538","0,908",204,51,254,0,356,0,206,238,394,297
"5299,158604952039","[[685, 697], [1179, 1959], [840, 909], [1025, 1151], [1722, 1760], [436, 593], [1689, 1722], [436, 504], [1689, 1722], [749, 512]]",3,2,10,"1,4000000000000001",18082040,fac,20,"0,9288107994662775","0,04567953028357541","0,9288107994662775","0,4176744857754233","0,128","0,12789120427866593","0,872",245,213,324,195,262,162,0,153,169,277
"5305,922774627104","[[1179, 1825], [1722, 1689], [479, 426], [1722, 1689], [685, 697], [749, 797], [695, 772], [1722, 1689], [1722, 1689], [1179, 695]]",3,2,10,"1,4000000000000001",18082041,fac,21,"0,9538138553050239","0,02707042525699277","0,9538138553050239","0,298425384327638","0,206","0,11729413642205681","0,794",212,0,435,0,219,199,131,0,733,71
"5270,21128145469","[[749, 797], [1179, 1825], [1689, 1655], [436, 593], [685, 697], [1319, 1260], [1722, 1689], [749, 797], [1558, 491], [1760, 1722]]",4,2,10,"1,4000000000000001",18082042,fac,22,"0,9232409138170073","0,04965818419522494","0,9232409138170073","0,46632417201023574","0,016","0,014245689755224828","0,984",0,218,150,267,228,382,52,201,248,254
"5300,201582758654","[[1319, 1260], [695, 772], [695, 772], [749, 512], [1722, 1689], [1179, 1825], [1760, 1722], [749, 1880], [749, 797], [436, 504]]",3,2,10,"1,4000000000000001",18082043,fac,23,"0,932239969350901","0,04529779262006173","0,932239969350901","0,47016102235782914","0,052","0,05671050874035083","0,948",392,0,227,167,171,154,269,143,192,285
"5290,815616518099","[[685, 797], [1722, 1689], [772, 695], [1722, 1689], [436, 504], [436, 402], [1722, 1689], [254, 238], [1722, 1689], [512, 426]]",5,2,10,"1,4000000000000001",18082044,fac,24,"0,9395188204635938","0,03727067378069726","0,9395188204635938","0,31771374682119535","0,157","0,09558589432080282","0,843",233,0,167,0,253,67,0,259,718,303
"5292,859285930511","[[695, 772], [1689, 1658], [685, 697], [1722, 1689], [436, 593], [749, 512], [1722, 1658], [1722, 1689], [479, 436], [1825, 1959]]",4,2,10,"1,4000000000000001",18082045,fac,25,"0,9471741205920224","0,03093515982287509","0,9471741205920224","0,3248378390471333","0,116","0,11134032701640313","0,884",165,262,254,0,189,212,268,233,204,213
"5313,702376174259","[[479, 436], [685, 697], [1722, 1689], [436, 504], [1722, 1689], [695, 772], [1179, 695], [1179, 1079], [1722, 1689], [1179, 1086]]",3,2,10,"1,4000000000000001",18082046,fac,26,"0,9524047156770242","0,028810634577549843","0,9524047156770242","0,320171372038674","0,176","0,11842538254266914","0,8240000000000001",289,286,0,201,0,183,29,81,688,243
"5293,415412185455","[[1689, 1722], [749, 797], [1689, 1722], [512, 749], [1689, 1658], [685, 697], [749, 1179], [132, 87], [695, 1179], [436, 593]]",3,2,10,"1,4000000000000001",18082047,fac,27,"0,9386386042383624","0,03902730127252907","0,9386386042383624","0,3916686486938766","0,10499999999999998","0,10133116036620457","0,895",0,179,194,235,332,242,136,226,105,351
"5315,9027061832685","[[1722, 1689], [1854, 1810], [685, 620], [1722, 1689], [695, 772], [1722, 1689], [1179, 1086], [436, 695], [436, 749], [479, 436]]",3,2,10,"1,4000000000000001",18082048,fac,28,"0,9454898356151061","0,034384600192037484","0,9454898356151061","0,34448553452473296","0,0175","0,01041144371924141","0,9825",0,217,289,0,179,699,147,37,58,374
"5307,298193007309","[[1722, 1689], [436, 426], [749, 1880], [1722, 1689], [1179, 695], [1722, 1689], [436, 695], [1722, 1689], [685, 797], [436, 504]]",3,2,10,"1,4000000000000001",18082049,fac,29,"0,9535807127963616","0,026313073779487994","0,9535807127963616","0,3013043550594514","0,011","0,011888237308023963","0,989",0,158,305,0,188,0,46,720,311,272
"5298,242097131794","[[1689, 1722], [749, 797], [1689, 1722], [1689, 1658], [1440, 1592], [1722, 1760], [695, 772], [695, 772], [1689, 1722], [695, 772]]",3,2,10,"1,4000000000000001",18082050,fac,30,"0,943964219013681","0,03595233460773972","0,943964219013681","0,25482896956499435","0,109","0,0857374310368878","0,891",0,446,0,378,294,329,0,0,148,405
"5341,664301885177","[[1025, 772], [436, 593], [1722, 1689], [1722, 1764], [436, 695], [436, 504], [1825, 1179], [1025, 772], [1722, 1689], [1179, 695]]",3,2,10,"1,4000000000000001",18082051,fac,31,"0,9597718531853556","0,023384602222020434","0,9597718531853556","0,32680003357455256","0,084","0,06675746447827786","0,916",0,297,0,334,50,201,304,261,360,193
"5293,393594992818","[[132, 87], [1179, 1086], [1689, 1722], [685, 600], [436, 504], [749, 797], [1025, 1079], [1689, 1722], [695, 772], [436, 504]]",3,2,10,"1,4000000000000001",18082052,fac,32,"0,9324121276462443","0,04554390078826309","0,9324121276462443","0,370207918482355","0,182","0,168815001404185","0,8180000000000001",231,175,0,234,0,327,128,424,118,363
"5278,715516145344","[[749, 797], [1722, 1689], [695, 772], [1433, 1485], [1722, 1689], [436, 426], [695, 772], [1722, 1689], [1025, 1047], [1722, 1689]]",4,2,10,"1,4000000000000001",18082053,fac,33,"0,9390088907818126","0,038974727898529404","0,9390088907818126","0,31560623383856956","0,012500000000000002","0,010984616839527074","0,9875",348,0,0,222,0,268,238,0,241,683
"5320,164203138231","[[1722, 1689], [1179, 695], [749, 797], [436, 504], [749, 512], [1722, 1658], [1959, 1763], [1722, 1689], [1722, 1689], [436, 695]]",5,2,10,"1,4000000000000001",18082054,fac,34,"0,955888265377121","0,02526007611520731","0,955888265377121","0,33540333265067823","0,0905","0,07114274888346409","0,9095",0,212,299,321,253,418,131,0,321,45
"5292,353235848001","[[685, 697], [1047, 697], [749, 797], [436, 426], [1722, 1658], [436, 504], [1722, 1689], [749, 512], [1689, 1655], [1722, 1689]]",4,2,10,"1,4000000000000001",18082055,fac,35,"0,9462500463821886","0,031103775584017224","0,9462500463821886","0,33387881114523377","0,1835","0,1549042520868585","0,8165",202,154,268,88,299,276,0,256,285,172
"5318,956006048704","[[695, 772], [695, 772], [1722, 1689], [1689, 1658], [1722, 1689], [436, 504], [749, 1901], [436, 593], [1179, 1825], [1179, 695]]",3,2,10,"1,4000000000000001",18082056,fac,36,"0,9525429837996212","0,02789635757235409","0,9525429837996212","0,2965339649866327","0,122","0,10033017467711172","0,878",0,308,0,343,388,166,320,218,163,94
"5306,519865845168","[[1025, 1047], [1722, 1689], [1722, 1689], [1722, 1689], [1025, 1047], [436, 593], [749, 797], [436, 695], [749, 512], [1722, 1689]]",4,2,10,"1,4000000000000001",18082057,fac,37,"0,9544103960945237","0,025911416311561686","0,9544103960945237","0,31643296890920286","0,029","0,022812629489560247","0,971",0,0,0,0,296,341,336,52,297,678
"5286,506232631416","[[1722, 1689], [749, 1825], [1689, 1025], [1722, 1760], [749, 797], [1319, 1260], [436, 593], [1179, 1825], [479, 512], [1722, 1689]]",3,2,10,"1,4000000000000001",18082058,fac,38,"0,9342492919567662","0,040988877045689764","0,9342492919567662","0,4612174814973353","0,0235","0,02395779964824294","0,9765",0,165,112,263,315,386,232,153,237,137
"5313,0447381688045","[[1825, 1179], [749, 797], [1722, 1689], [1179, 695], [1179, 1025], [685, 797], [1722, 1689], [436, 504], [1366, 892], [1722, 1689]]",3,2,10,"1,4000000000000001",18082059,fac,39,"0,9398351910558878","0,038035350819559555","0,9398351910558878","0,43978511091467337","0,1235","0,10470924608946026","0,8765000000000001",200,287,0,49,166,195,0,328,321,454
"5297,407069468142","[[436, 593], [749, 797], [436, 534], [1689, 1658], [772, 695], [436, 593], [1722, 1689], [1722, 1760], [1689, 1658], [749, 1880]]",4,2,10,"1,4000000000000001",18082060,fac,40,"0,9488087887629887","0,02940590811592647","0,9488087887629887","0,30836205857368093","0,237","0,21177442290221138","0,763",0,285,148,0,282,249,115,315,327,279
"5291,100879631236","[[1722, 1689], [1722, 1689], [436, 504], [749, 797], [1722, 1689], [749, 512], [749, 1880], [1722, 1689], [749, 797], [1722, 1689]]",4,2,10,"1,4000000000000001",18082061,fac,41,"0,9519897249141522","0,026014631458529003","0,9519897249141522","0,2849831001335179","0,10149999999999999","0,0730164789308091","0,8985",0,0,346,0,0,170,251,0,402,831
"5295,028023056466","[[1179, 695], [749, 797], [1689, 1658], [749, 797], [749, 512], [1689, 1658], [1722, 1760], [695, 772], [436, 504], [1722, 1689]]",3,2,10,"1,4000000000000001",18082062,fac,42,"0,9489979354515213","0,0297654555150747","0,9489979354515213","0,3503671293365581","0,0585","0,05093216666590548","0,9415",137,0,0,230,291,325,312,263,331,111
"5300,1793461580655","[[1319, 1260], [1722, 1689], [1722, 1689], [695, 772], [1722, 1760], [695, 772], [1722, 1689], [1025, 1722], [479, 593], [749, 512]]",4,2,10,"1,4000000000000001",18082063,fac,43,"0,9422805449403995","0,035412932773913997","0,9422805449403995","0,4057080049608817","0,10499999999999998","0,07462145804800394","0,895",387,0,0,0,268,359,147,124,339,376
"5277,4974616462","[[695, 772], [1722, 1689], [1722, 1689], [749, 797], [685, 797], [512, 749], [436, 593], [1319, 1260], [1722, 1689], [1825, 1959]]",3,2,10,"1,4000000000000001",18082064,fac,44,"0,9333925289841618","0,04213061875331647","0,9333925289841618","0,4475690201137981","0,17900000000000002","0,14840791110179766","0,821",137,0,0,153,181,200,301,390,440,198
"5286,616990838281","[[1722, 1760], [1722, 1689], [695, 772], [1179, 1025], [436, 593], [436, 504], [1722, 1689], [749, 797], [1689, 1658], [685, 600]]",4,2,10,"1,4000000000000001",18082065,fac,45,"0,9457616728482526","0,032932904440190036","0,9457616728482526","0,336961647391106","0,19850000000000004","0,16314804700741803","0,8015",293,0,124,226,207,189,94,358,279,230
"5261,650404337171","[[436, 593], [695, 772], [685, 797], [1319, 1260], [1722, 1689], [1722, 1689], [1722, 1689], [436, 504], [1722, 1689], [1901, 1898]]",4,2,10,"1,4000000000000001",18082066,fac,46,"0,9282721051474321","0,045825081492251396","0,9282721051474321","0,4250936742490537","0,22400000000000003","0,16659790789641538","0,776",173,216,284,390,0,0,0,151,450,336
"5313,968593565296","[[479, 512], [1689, 1722], [1689, 1722], [695, 772], [972, 1374], [1880, 1825], [1760, 1722], [1319, 1260], [1179, 1086], [685, 697]]",3,2,10,"1,4000000000000001",18082067,fac,47,"0,9255163773537062","0,0481476179882242","0,9255163773537062","0,4880131987413885","0,06","0,06521928808400715","0,94",431,0,163,158,167,199,263,245,144,230
"5293,99372709385","[[1722, 1689], [479, 436], [1722, 1658], [749, 512], [1722, 1689], [695, 772], [1722, 1689], [1722, 1689], [1880, 1825], [685, 697]]",4,2,10,"1,4000000000000001",18082068,fac,48,"0,9505979717458836","0,029106632772044283","0,9505979717458836","0,3269601255890309","0,0365","0,0357611929857747","0,9635",0,362,426,180,0,196,0,345,231,260
